    i     j      r(x)           v(x)           r(y)           v(y)           r(z)           v(z)
   35    55    0.09445500     0.17704314    -0.07309300    -0.13700118     0.00000000    -0.00000000
   35    56    0.30364200    -0.06642606    -0.23497000     0.05140199     0.00000000     0.00000000
   35    57    0.00000000     0.00000000     0.00000000     0.00000000     0.03555800     0.07854507
   35    58    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.26101200    -0.57657128
   35    59    0.11911200     0.45096789    -0.16339600    -0.61863012     0.00000000     0.00000000
   35    60    0.16339600     0.61863012     0.11911200     0.45096789    -0.00000000    -0.00000000
   35    61   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00844700     0.01670319
   35    62    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.04161200     0.08229498
   35    63   -0.06334800    -0.52203378    -0.01429100    -0.11776787     0.00000000     0.00000000
   35    64   -0.01429100    -0.11776787     0.06334800     0.52203378    -0.00000000    -0.00000000
   35    65   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   35    66    0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000
   35    67   -0.22094900     0.10006529    -0.28552200     0.12931103     0.00000000     0.00000000
   35    68   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00509900    -0.01213782
   35    69    0.00000000     0.00000000    -0.00000000    -0.00000000     0.02968400     0.07066819
   35    70   -0.25630200     0.10960225    -0.13521500     0.05782192    -0.00000000    -0.00000000
   35    71    0.13521500    -0.05782192    -0.25630200     0.10960225    -0.00000000    -0.00000000
   35    72   -0.16612600    -0.05275109     0.12855500     0.04082222     0.00000000     0.00000000
   35    73    0.00000000     0.00000000     0.00000000     0.00000000    -0.01418300    -0.01879287
   35    74   -0.00000000    -0.00000000     0.00000000     0.00000000     0.09681700     0.12828722
   35    75   -0.19268100     0.10097823     0.14910400    -0.07813935     0.00000000     0.00000000
   35    76   -0.51013900    -0.13965845     0.39476600     0.10807473     0.00000000     0.00000000
   35    77    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01400700    -0.01057012
   35    78    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.09174900     0.06923381
   35    79   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000
   35    80    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   35    81    0.22911300     0.08241127     0.02804700     0.01008749    -0.00000000     0.00000000
   35    82    0.02804700     0.01008749    -0.22911300    -0.08241127    -0.00000000     0.00000000
   35    83    0.00140500    -0.01161877     0.00204200    -0.01688591    -0.00000000     0.00000000
   35    84    0.00204200    -0.01688591    -0.00140500     0.01161877     0.00000000    -0.00000000
   35    85    0.00000000     0.00000000     0.00000000     0.00000000     0.00886100    -0.00747750
   35    86    0.00000000     0.00000000    -0.00000000    -0.00000000     0.07529100    -0.06353690
   35    87    0.11707800    -0.03489150    -0.09059900     0.02699998     0.00000000     0.00000000
   35    88   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.01694000     0.18512129
   35    89   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00054900    -0.00599488
   35    90   -0.00434800     0.01168503     0.00336400    -0.00904282     0.00000000     0.00000000
   35    91   -0.06307000     0.02296961     0.04880600    -0.01777526    -0.00000000    -0.00000000
   35    92   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.02955200     0.00503972
   35    93    0.00000000     0.00000000    -0.00000000    -0.00000000     0.19473200    -0.03321453
   35    94   -0.10721200     0.01843666     0.08296500    -0.01426684    -0.00000000    -0.00000000
   35    95    0.01251400    -0.00554213    -0.00842000     0.00372954     0.00000000     0.00000000
   35    96   -0.00842000     0.00372954    -0.01251400     0.00554213    -0.00000000    -0.00000000
   35    97   -0.09869500    -0.00523009     0.07637400     0.00404800     0.00000000    -0.00000000
   35    98    0.00000000     0.00000000    -0.00000000     0.00000000    -0.42488300    -0.04600779
   35    99   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.03612300    -0.00391156
   35   100   -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   36    37    0.09450300    -5.41341932     0.12212300    -6.99531705     0.00000000    -0.00000000
   36    38   -1.06081700     2.30917942    -1.37084700     2.98406668     0.00000000    -0.00000000
   36    39    1.21816100    -2.13015940     1.57417600    -2.75268231    -0.00000000     0.00000000
   36    40   -0.66402600     0.20706999    -0.85809200     0.26759111     0.00000000     0.00000000
   36    41   -0.00000000    -0.00000000     0.00000000     0.00000000     0.04619600    -0.02754912
   36    42   -0.00000000     0.00000000    -0.00000000    -0.00000000     1.37484900    -0.82001285
   36    43    0.70435600     0.68036212     0.94291700     0.91078986    -0.00000000     0.00000000
   36    44    0.94291700     0.91078986    -0.70435600    -0.68036212    -0.00000000     0.00000000
   36    45    1.24018700     0.32219736     1.60263900     0.41636437     0.00000000    -0.00000000
   36    46    0.32780600     0.15559580     0.42361000     0.20107096     0.00000000     0.00000000
   36    47   -0.00869400     0.08544802     0.00672700    -0.06612363    -0.00000000    -0.00000000
   36    48   -0.00538400    -0.12586101    -0.00695700    -0.16264438    -0.00000000    -0.00000000
   36    49   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.01561100    -0.00013720
   36    50    0.00000000    -0.00000000    -0.00000000    -0.00000000    -1.69615700    -0.01458853
   36    51    0.00000000     0.00000000     0.00000000     0.00000000    -0.14442000    -0.95572069
   36    52   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.02018400    -0.13356976
   36    53    0.14899600     0.07295574    -0.21008200    -0.10286026    -0.00000000    -0.00000000
   36    54    0.21008200     0.10286026     0.14899600     0.07295574     0.00000000     0.00000000
   36    55    0.07309300     0.13700118     0.09445500     0.17704314    -0.00000000    -0.00000000
   36    56    0.23497000    -0.05140199     0.30364200    -0.06642606    -0.00000000    -0.00000000
   36    57   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.26101200     0.57657128
   36    58    0.00000000    -0.00000000     0.00000000    -0.00000000     0.03555800     0.07854507
   36    59   -0.16339600    -0.61863012    -0.11911200    -0.45096789    -0.00000000     0.00000000
   36    60    0.11911200     0.45096789    -0.16339600    -0.61863012    -0.00000000    -0.00000000
   36    61   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.04161200     0.08229498
   36    62   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00844700    -0.01670319
   36    63   -0.01429100    -0.11776787     0.06334800     0.52203378    -0.00000000    -0.00000000
   36    64    0.06334800     0.52203378     0.01429100     0.11776787    -0.00000000    -0.00000000
   36    65    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   36    66    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   36    67    0.28552200    -0.12931103    -0.22094900     0.10006529     0.00000000     0.00000000
   36    68   -0.00000000     0.00000000     0.00000000     0.00000000    -0.02968400    -0.07066819
   36    69   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00509900    -0.01213782
   36    70   -0.13521500     0.05782192     0.25630200    -0.10960225    -0.00000000    -0.00000000
   36    71   -0.25630200     0.10960225    -0.13521500     0.05782192    -0.00000000    -0.00000000
   36    72   -0.12855500    -0.04082222    -0.16612600    -0.05275109    -0.00000000    -0.00000000
   36    73   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.09681700    -0.12828722
   36    74    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.01418300    -0.01879287
   36    75   -0.14910400     0.07813935    -0.19268100     0.10097823    -0.00000000    -0.00000000
   36    76   -0.39476600    -0.10807473    -0.51013900    -0.13965845    -0.00000000    -0.00000000
   36    77    0.00000000     0.00000000     0.00000000     0.00000000     0.09174900    -0.06923381
   36    78    0.00000000    -0.00000000     0.00000000     0.00000000     0.01400700    -0.01057012
   36    79   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   36    80    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   36    81    0.02804700     0.01008749    -0.22911300    -0.08241127    -0.00000000     0.00000000
   36    82   -0.22911300    -0.08241127    -0.02804700    -0.01008749    -0.00000000     0.00000000
   36    83    0.00204200    -0.01688591    -0.00140500     0.01161877    -0.00000000     0.00000000
   36    84   -0.00140500     0.01161877    -0.00204200     0.01688591     0.00000000    -0.00000000
   36    85   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.07529100    -0.06353690
   36    86   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00886100     0.00747750
   36    87    0.09059900    -0.02699998     0.11707800    -0.03489150    -0.00000000    -0.00000000
   36    88   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00054900     0.00599488
   36    89   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.01694000     0.18512129
   36    90   -0.00336400     0.00904282    -0.00434800     0.01168503    -0.00000000    -0.00000000
   36    91   -0.04880600     0.01777526    -0.06307000     0.02296961     0.00000000     0.00000000
   36    92    0.00000000     0.00000000     0.00000000     0.00000000    -0.19473200     0.03321453
   36    93   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.02955200     0.00503972
   36    94   -0.08296500     0.01426684    -0.10721200     0.01843666     0.00000000     0.00000000
   36    95   -0.00842000     0.00372954    -0.01251400     0.00554213    -0.00000000    -0.00000000
   36    96   -0.01251400     0.00554213     0.00842000    -0.00372954     0.00000000     0.00000000
   36    97   -0.07637400    -0.00404800    -0.09869500    -0.00523009     0.00000000     0.00000000
   36    98    0.00000000    -0.00000000     0.00000000     0.00000000    -0.03612300    -0.00391156
   36    99    0.00000000    -0.00000000     0.00000000    -0.00000000     0.42488300     0.04600779
   36   100   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   37    38    0.00000000    -0.00000000    -0.00000000     0.00000000    -1.14937400     2.77153230
   37    39   -0.00000000     0.00000000    -0.00000000    -0.00000000     1.05270800    -2.49691440
   37    40    0.00000000     0.00000000    -0.00000000     0.00000000     0.33424000     1.01060121
   37    41    0.74622300     0.75275792    -0.53838500    -0.54309767    -0.00000000     0.00000000
   37    42    0.53838500     0.54309767     0.74622300     0.75275792     0.00000000    -0.00000000
   37    43    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   37    44    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   37    45   -0.00000000     0.00000000     0.00000000     0.00000000     0.36655700     0.11190227
   37    46   -0.00000000    -0.00000000     0.00000000     0.00000000     0.05629800    -0.67039381
   37    47    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   37    48   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.14399700    -0.08537759
   37    49    0.46884900     0.37997851    -0.35596400    -0.28848694     0.00000000    -0.00000000
   37    50    0.35596400     0.28848694     0.46884900     0.37997851    -0.00000000    -0.00000000
   37    51   -0.23912800    -0.36393980    -0.23343500    -0.35527756     0.00000000    -0.00000000
   37    52    0.23343500     0.35527756    -0.23912800    -0.36393980    -0.00000000    -0.00000000
   37    53   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   37    54    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   37    55   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00336500    -0.00024243
   37    56   -0.00000000     0.00000000     0.00000000    -0.00000000     0.15006500     0.17643271
   37    57    0.05046200     0.23721587     0.04960300     0.23317604     0.00000000     0.00000000
